Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2015-01-16,0.8223684430122375,48.689998626708984,30.918779373168945,43.93238830566406,1.1637378931045532,1.5181187391281128,1276.9000244140625,100.85967254638672,92.71546936035156,166.9780731201172,116.12999725341797,55.82225036621094,149.53125
2015-01-19,0.8227066993713379,48.689998626708984,30.918779373168945,43.93238830566406,1.1566041707992554,1.5142109394073486,1276.9000244140625,100.85967254638672,92.71546936035156,166.9780731201172,117.55999755859375,55.82225036621094,149.53125
2015-01-20,0.8195378184318542,46.38999938964844,30.871795654296875,44.08415603637695,1.1597968339920044,1.5090012550354004,1294.199951171875,100.43618774414062,93.4511947631836,167.33419799804688,117.71199798583984,55.381248474121094,149.84375
2015-01-21,0.8165265321731567,47.779998779296875,31.55296516418457,44.43104934692383,1.1546944379806519,1.5147384405136108,1293.699951171875,100.11640167236328,93.92935943603516,168.1788787841797,118.64900207519531,55.342899322509766,149.09375
2015-01-22,0.8101101517677307,46.310001373291016,32.15583038330078,44.59727478027344,1.1615345478057861,1.5144860744476318,1300.699951171875,102.15605163574219,95.66743469238281,170.6798553466797,117.86000061035156,56.32716369628906,148.5
2015-01-23,0.801988959312439,45.59000015258789,31.913131713867188,44.34432601928711,1.1346745491027832,1.5013211965560913,1292.5999755859375,102.08689880371094,95.87896728515625,169.7440948486328,118.7509994506836,56.167396545410156,149.84375
2015-01-26,0.787587583065033,45.150001525878906,31.92878532409668,44.951393127441406,1.1125450134277344,1.4995876550674438,1279.4000244140625,103.07220458984375,95.76861572265625,170.1415557861328,117.36100006103516,56.64034652709961,149.59375
2015-01-27,0.7922046780586243,46.22999954223633,31.75653839111328,45.01642990112305,1.1247708797454834,1.5085458755493164,1291.699951171875,102.5795669555664,93.28564453125,167.89730834960938,118.5199966430664,56.65951919555664,149.53125
2015-01-28,0.7921419143676758,44.45000076293945,31.41204071044922,44.34432601928711,1.1367381811141968,1.5188103914260864,1285.9000244140625,100.85102081298828,92.80742645263672,165.744140625,117.7750015258789,56.28242874145508,151.1875
2015-01-29,0.7892659902572632,44.529998779296875,31.41204071044922,44.951393127441406,1.1281461715698242,1.5142338275909424,1254.5999755859375,102.24249267578125,93.69947052001953,167.2761993408203,117.59200286865234,56.48056411743164,150.40625
2015-01-30,0.7782101631164551,48.2400016784668,30.550785064697266,44.2431526184082,1.13355553150177,1.5079090595245361,1278.5,99.99539184570312,92.97296905517578,165.1726837158203,118.24800109863281,55.31732940673828,151.28125
2015-02-02,0.7782101631164551,49.56999969482422,31.09885597229004,44.77794647216797,1.1309019327163696,1.5087052583694458,1276.199951171875,100.91154479980469,93.78225708007812,167.21824645996094,117.18399810791016,55.17033004760742,150.84375
2015-02-03,0.7801529169082642,53.04999923706055,31.68607521057129,45.4934196472168,1.1341726779937744,1.5028102397918701,1259.699951171875,102.71782684326172,94.68345642089844,169.63636779785156,117.57499694824219,55.649688720703125,149.28125
2015-02-04,0.7762769460678101,48.45000076293945,31.529476165771484,45.11760711669922,1.145737886428833,1.5142109394073486,1263.800048828125,102.33757781982422,94.60069274902344,168.9904327392578,117.64600372314453,55.419593811035156,149.4375
2015-02-05,0.7760962843894958,50.47999954223633,31.71738052368164,45.73912048339844,1.131874680519104,1.5180034637451172,1262.0,103.65991973876953,95.41912841796875,170.69642639160156,117.28800201416016,56.08429718017578,148.875
